fips,year,dom,zhvi,sales,dailylistings,monthlylistings,saletolist,zori
41041,2013,,188283.333333333,774,1051.75,1190.91666666667,,
41041,2014,195,196500,982,954.583333333333,1078.5,0.916412407932829,
41041,2015,158.125,207583.333333333,1266,907.166666666667,1054.91666666667,0.929144235718029,
41041,2016,148.708333333333,225025,1299,798.833333333333,930.5,0.94190910269249,
41041,2017,145.583333333333,243583.333333333,1549,699,829.833333333333,0.946752106233571,
41041,2018,114.916666666667,270116.666666667,1483,559.166666666667,679,0.95433550487346,
41043,1997,,97975,,,,,
41043,1998,,96008.3333333333,,,,,
41043,1999,,104391.666666667,,,,,
41043,2000,,112750,,,,,
41043,2001,,117116.666666667,,,,,
41043,2002,,117866.666666667,,,,,
41043,2003,,124558.333333333,,,,,
41043,2004,,132366.666666667,,,,,
41043,2005,,147600,,,,,
41043,2006,,165675,,,,,
41043,2007,,176691.666666667,,,,,
41043,2008,,172950,,,,,
41043,2009,,164558.333333333,1074,,,,
41043,2010,,155375,1130,,,0.91845409942986,
41043,2011,127.208333333333,142141.666666667,1087,,,0.914974349310406,
41043,2012,114.25,140691.666666667,1084,,,0.93451650172269,
41043,2013,125.791666666667,147941.666666667,1083,743.583333333333,867.083333333333,0.950131713297918,
41043,2014,108.875,155200,1365,718.5,845.583333333333,0.96335494115514,
41043,2015,96.0416666666667,165658.333333333,1791,611.583333333333,767.25,0.981544933055093,
41043,2016,87.2083333333333,183900,2227,555.583333333333,713.833333333333,0.994631217952997,
41043,2017,74.5833333333333,212258.333333333,2256,436.583333333333,577.916666666667,0.999279692541941,
41043,2018,60.8333333333333,237316.666666667,2154,386.583333333333,524.333333333333,0.995008035534835,
41045,1997,,78283.3333333333,,,,,
41045,1998,,82300,,,,,
41045,1999,,83458.3333333333,,,,,
41045,2000,,87833.3333333333,,,,,
41045,2001,,93750,,,,,
41045,2002,,97991.6666666667,,,,,
41045,2003,,101641.666666667,,,,,
41045,2004,,101000,,,,,
41045,2005,,107008.333333333,,,,,
41045,2006,,125333.333333333,,,,,
41045,2007,,137975,,,,,
41045,2008,,136533.333333333,,,,,
41045,2009,,125691.666666667,115,,,,
41045,2010,,115925,99,,,,
41045,2011,,107158.333333333,97,,,,
41045,2012,,102333.333333333,106,,,,
41045,2013,,108800,137,135.5,157,,
41045,2014,,115625,207,173.833333333333,200.25,,
41045,2015,,123225,239,161.166666666667,189.5,,
41045,2016,,130216.666666667,280,135.25,160.833333333333,,
41045,2017,,140258.333333333,317,128.166666666667,154.083333333333,,
41045,2018,,147658.333333333,427,115.916666666667,140.833333333333,0.95335426847142,
41047,1997,,110675,,,,,
41047,1998,,117775,,,,,
41047,1999,,126725,,,,,
41047,2000,,121866.666666667,,,,,
41047,2001,,126333.333333333,,,,,
41047,2002,,130775,,,,,
41047,2003,,137766.666666667,,,,,
41047,2004,,145466.666666667,,,,,
41047,2005,,158533.333333333,,,,,
41047,2006,,186600,,,,,
41047,2007,,202516.666666667,,,,,
41047,2008,,194166.666666667,,,,,
41047,2009,,179825,,,,,
41047,2010,134.541666666667,168258.333333333,,,,0.909843957535921,
41047,2011,132.166666666667,150516.666666667,,,,0.896863819536982,
41047,2012,119.916666666667,147425,,,,0.936944091990822,
41047,2013,110.875,153958.333333333,,1497.75,1784.58333333333,0.964456994205362,
41047,2014,96.875,166175,,1456.66666666667,1742.66666666667,0.971513728186416,
41047,2015,89.9166666666667,180825,,1182.91666666667,1535.91666666667,0.983193546525391,
41047,2016,81.7916666666667,203066.666666667,5138,1129.5,1451.83333333333,0.992809750632185,
41047,2017,69.0416666666667,233025,5381,924.166666666667,1244.66666666667,0.999543726190745,
41047,2018,56.7083333333333,259433.333333333,4580,912.666666666667,1219.25,0.997462084148728,
41049,2009,,,57,,,,
41049,2010,,,71,,,,
41049,2011,,,65,,,,
41049,2012,,,58,,,,
41049,2013,,,68,32.25,37.25,,
41049,2014,,,68,45.3333333333333,52,,
41049,2015,,,123,44.75,55.0833333333333,,
41049,2016,,,119,34.8333333333333,43.3333333333333,,
41049,2017,,,119,26.5,33.25,,
41049,2018,,,137,24.5,31.5833333333333,,
41051,1997,,134016.666666667,,,,,
41051,1998,,140825,,,,,
41051,1999,,148550,,,,,
41051,2000,,153566.666666667,,,,,
41051,2001,,159508.333333333,,,,,
41051,2002,,168258.333333333,,,,,
41051,2003,,179933.333333333,,,,,
41051,2004,,194008.333333333,,,,,
41051,2005,,226025,,,,,
41051,2006,,264550,,,,,
41051,2007,,281208.333333333,,,,,
41051,2008,,273983.333333333,,,,,
41051,2009,,253058.333333333,8816,,,,
41051,2010,114.625,240733.333333333,8956,,,0.920511825944613,
41051,2011,108.875,221733.333333333,8906,,,0.922634562538171,
41051,2012,82.5833333333333,227825,10245,,,0.963553979195615,
41051,2013,67.25,251275,11924,2109,2942,0.982410365289446,
41051,2014,67.5,274350,12717,2086.5,2895.16666666667,0.983565591240394,1183.62042069057
41051,2015,57.3333333333333,310408.333333333,15109,1689.08333333333,2540.58333333333,0.996492387052563,1310.53841628533
41051,2016,60.75,365616.666666667,15171,1519.25,2319.58333333333,1.00254296694675,1427.45144239633
41051,2017,60.5,400975,14179,1755.75,2579,0.99255068105801,1471.55846462732
41051,2018,61.2916666666667,409741.666666667,12872,2289.75,3140.83333333333,0.983183157359648,1504.13505482099
41051,2019,,,,,,,1548.13677194989
41053,1997,,125483.333333333,,,,,
41053,1998,,129425,,,,,
41053,1999,,126541.666666667,,,,,
41053,2000,,137408.333333333,,,,,
41053,2001,,146783.333333333,,,,,
41053,2002,,152275,,,,,
41053,2003,,163075,,,,,
41053,2004,,162691.666666667,,,,,
41053,2005,,179375,,,,,
41053,2006,,211658.333333333,,,,,
41053,2007,,233216.666666667,,,,,
41053,2008,,224750,,,,,
41053,2009,,208725,777,,,,
41053,2010,,197375,650,,,,
41053,2011,,181275,684,,,0.903642166356052,
41053,2012,,178341.666666667,757,,,0.92588837797133,
41053,2013,,184908.333333333,839,539.75,632.416666666667,0.950551517321144,
41053,2014,,194166.666666667,987,513.916666666667,607.75,0.964152739841017,
41053,2015,,212808.333333333,1347,452.666666666667,570.416666666667,0.978597605649505,
41053,2016,97.0416666666667,237991.666666667,1531,416.166666666667,520.916666666667,0.989278358516524,
41053,2017,77.8333333333333,264208.333333333,1602,351.75,456.666666666667,0.994510415376758,
41053,2018,67.5833333333333,291025,1633,345.916666666667,452.416666666667,0.992372785180695,
41055,2009,,,2,,,,
41055,2010,,,5,,,,
41055,2011,,,1,,,,
41055,2012,,,1,,,,
41055,2013,,,5,,,,
41055,2014,,,7,,,,
41055,2015,,,6,,,,
41055,2016,,,7,,,,
41055,2017,,,10,,,,
41055,2018,,,,,,,
41057,1997,,127158.333333333,,,,,
41057,1998,,135591.666666667,,,,,
41057,1999,,136758.333333333,,,,,
41057,2000,,143008.333333333,,,,,
41057,2001,,147783.333333333,,,,,
41057,2002,,153841.666666667,,,,,
41057,2003,,148458.333333333,,,,,
41057,2004,,163775,,,,,
41057,2005,,227341.666666667,,,,,
41057,2006,,273291.666666667,,,,,
41057,2007,,302250,,,,,
41057,2008,,283958.333333333,,,,,
41057,2009,,254650,423,,,,
41057,2010,,238466.666666667,369,,,,
41057,2011,,217908.333333333,349,,,,
41057,2012,,212025,448,,,,
41057,2013,,221616.666666667,464,552.5,636.083333333333,,
41057,2014,,229533.333333333,558,580.333333333333,662.833333333333,,
41057,2015,,244408.333333333,734,572.416666666667,666.416666666667,0.922489827791697,
41057,2016,,257791.666666667,690,456.916666666667,531.416666666667,0.94134178861198,
41057,2017,132.458333333333,271950,737,397.75,466.916666666667,0.950256814376195,
41057,2018,122.875,293908.333333333,788,363.583333333333,427.333333333333,0.952906028444448,
41059,1997,,,,,,,
41059,1998,,,,,,,
41059,1999,,,,,,,
41059,2000,,,,,,,
41059,2001,,,,,,,
41059,2002,,,,,,,
41059,2003,,,,,,,
41059,2004,,113383.333333333,,,,,
41059,2005,,116308.333333333,,,,,
41059,2006,,121408.333333333,,,,,
41059,2007,,129541.666666667,,,,,
41059,2008,,133133.333333333,,,,,
41059,2009,,131316.666666667,584,,,,
41059,2010,,130566.666666667,550,,,,
41059,2011,,131466.666666667,482,,,,
41059,2012,,134966.666666667,537,,,,
41059,2013,,137066.666666667,585,290.583333333333,341.416666666667,,
41059,2014,,142875,636,315.75,369.25,0.954662704091351,
41059,2015,,145658.333333333,753,280.75,344,0.964378829841241,
41059,2016,117.208333333333,149725,856,264.166666666667,325.916666666667,0.963685333769934,
41059,2017,101.708333333333,159000,865,219.666666666667,275,0.965179017156524,
41059,2018,87.8333333333333,170816.666666667,885,193.083333333333,246.5,0.968892173148579,
41061,1997,,99733.3333333333,,,,,
41061,1998,,102716.666666667,,,,,
41061,1999,,107916.666666667,,,,,
41061,2000,,112325,,,,,
41061,2001,,117016.666666667,,,,,
41061,2002,,121525,,,,,
41061,2003,,125758.333333333,,,,,
41061,2004,,125916.666666667,,,,,
41061,2005,,117808.333333333,,,,,
41061,2006,,127608.333333333,,,,,
41061,2007,,140316.666666667,,,,,
41061,2008,,141575,,,,,
41061,2009,,137558.333333333,224,,,,
41061,2010,,132308.333333333,231,,,,
41061,2011,,126658.333333333,240,,,,
41061,2012,,133166.666666667,270,,,,
41061,2013,,135816.666666667,264,192.166666666667,222,,
41061,2014,,143325,301,182.166666666667,210.833333333333,,
41061,2015,,152633.333333333,340,161.25,192.666666666667,,
41061,2016,,160566.666666667,374,126.25,154.083333333333,0.955863679638121,
41061,2017,,163266.666666667,377,112.666666666667,138.5,0.956854462684098,
41061,2018,,176233.333333333,422,85.5833333333333,108.666666666667,0.954057255981978,
41063,2009,,,59,,,,
41063,2010,,,45,,,,
41063,2011,,,64,,,,
41063,2012,,,72,,,,
41063,2013,,,71,,,,
41063,2014,,,93,,,,
41063,2015,,,100,,121.166666666667,,
41063,2016,,,115,,94.25,,
41063,2017,,,111,,71.25,,
41063,2018,,,111,,85.9166666666667,,
41065,1997,,100150,,,,,
41065,1998,,98150,,,,,
41065,1999,,103033.333333333,,,,,
41065,2000,,111175,,,,,
41065,2001,,118008.333333333,,,,,
41065,2002,,121908.333333333,,,,,
41065,2003,,127250,,,,,
41065,2004,,132883.333333333,,,,,
41065,2005,,152733.333333333,,,,,
41065,2006,,189008.333333333,,,,,
41065,2007,,200491.666666667,,,,,
41065,2008,,195050,,,,,
41065,2009,,177241.666666667,239,,,,
41065,2010,,165433.333333333,224,,,,
41065,2011,,159058.333333333,209,,,,
41065,2012,,154966.666666667,240,,,,
41065,2013,,160216.666666667,297,198.25,229.083333333333,,
41065,2014,,172150,376,179.666666666667,207.833333333333,,
41065,2015,,186550,414,167.916666666667,201.833333333333,,
41065,2016,,206908.333333333,517,112.666666666667,143.5,0.955416843324974,
41065,2017,,223841.666666667,533,89.8333333333333,115.25,0.968804953096993,
41065,2018,,236866.666666667,536,79.5,103,0.968593291189958,
41067,1997,,167808.333333333,,,,,
41067,1998,,171983.333333333,,,,,
41067,1999,,176258.333333333,,,,,
41067,2000,,178991.666666667,,,,,
41067,2001,,185616.666666667,,,,,
41067,2002,,194233.333333333,,,,,
41067,2003,,204800,,,,,
41067,2004,,222225,,,,,
41067,2005,,259233.333333333,,,,,
41067,2006,,313233.333333333,,,,,
41067,2007,,321833.333333333,,,,,
41067,2008,,297866.666666667,,,,,
41067,2009,,275250,5617,,,,
41067,2010,115.625,256441.666666667,5575,,,0.921751713185048,
41067,2011,114.166666666667,240125,5340,,,0.921557101110966,
41067,2012,89,243300,6391,,,0.965198862934822,
41067,2013,69.9583333333333,271925,7859,1329.5,1894.41666666667,0.985473275186926,
41067,2014,67.2916666666667,294733.333333333,8558,1481.16666666667,2073.41666666667,0.984011942596508,1277.71610309645
41067,2015,61.875,322866.666666667,10719,1206.5,1856.58333333333,0.994768997899791,1408.68712317827
41067,2016,59.4583333333333,365525,10537,974.75,1526.08333333333,1.00418450100978,1522.84091343772
41067,2017,57.6666666666667,395691.666666667,9766,1054.25,1599.91666666667,0.996088254395706,1568.96020687515
41067,2018,55.5833333333333,411858.333333333,9555,1136.66666666667,1692,0.99257229418184,1605.18616504342
41067,2019,,,,,,,1658.56597219171
41069,2009,,,1,,,,
41069,2010,,,1,,,,
41069,2011,,,6,,,,
41069,2012,,,2,,,,
41069,2013,,,3,,,,
41069,2014,,,7,,,,
41069,2015,,,9,,,,
41069,2016,,,28,16.25,18.4166666666667,,
41069,2017,,,18,19,21,,
41069,2018,,,19,15.25,17.4166666666667,,
41071,1997,,118883.333333333,,,,,
41071,1998,,128008.333333333,,,,,
41071,1999,,138775,,,,,
41071,2000,,144441.666666667,,,,,
41071,2001,,148175,,,,,
41071,2002,,150550,,,,,
41071,2003,,157500,,,,,
41071,2004,,161491.666666667,,,,,
41071,2005,,186433.333333333,,,,,
41071,2006,,218108.333333333,,,,,
41071,2007,,239608.333333333,,,,,
41071,2008,,229750,,,,,
41071,2009,,212550,852,,,,
41071,2010,,199733.333333333,840,,,,
41071,2011,,182225,844,,,0.889441087510559,
41071,2012,,181208.333333333,1012,,,0.932083483615634,
41071,2013,,189491.666666667,1095,509,620.5,0.963896332698107,
41071,2014,,205933.333333333,1286,527.833333333333,650,0.971165350510777,
41071,2015,94.2083333333333,229716.666666667,1803,457.5,587.833333333333,0.982093482381731,
41071,2016,81.2083333333333,256841.666666667,1839,341.75,469.666666666667,0.993081435975295,
41071,2017,77.7916666666667,287108.333333333,1767,289.916666666667,400.166666666667,0.99087095407715,1370.25
41071,2018,63.2916666666667,312558.333333333,1559,301.5,412.666666666667,0.99431059613855,
41071,2019,,,,,,,
42001,1997,,87666.6666666667,,,,,
42001,1998,,96558.3333333333,,,,,
42001,1999,,102758.333333333,,,,,
42001,2000,,114000,,,,,
42001,2001,,111141.666666667,,,,,
42001,2002,,132591.666666667,,,,,
42001,2003,,134058.333333333,,,,,
42001,2004,,166466.666666667,,,,,
42001,2005,,187216.666666667,,,,,
42001,2006,,219091.666666667,,,,,
42001,2007,,226625,,,,,
42001,2008,,212333.333333333,,,,,
42001,2009,,196033.333333333,,,,,
42001,2010,,187666.666666667,,,,,
42001,2011,,176283.333333333,,,,,
42001,2012,,175766.666666667,838,,,,
42001,2013,,169625,1042,683.25,798.666666666667,,
42001,2014,,173825,1045,671.583333333333,793.75,0.935433614421246,
42001,2015,,180375,876,603,744.583333333333,0.937862847708121,
42001,2016,,178208.333333333,1248,529.166666666667,648.416666666667,0.940010034426284,
42001,2017,,186400,1344,453.583333333333,557.833333333333,0.963337569253514,
42001,2018,,193833.333333333,1277,442.416666666667,550.333333333333,0.970526235034039,
42003,1997,,74008.3333333333,,,,,
42003,1998,,76816.6666666667,,,,,
42003,1999,,79341.6666666667,,,,,
42003,2000,,82308.3333333333,,,,,
42003,2001,,85166.6666666667,,,,,
42003,2002,,88833.3333333333,,,,,
42003,2003,,93208.3333333333,,,,,
42003,2004,,97750,,,,,
42003,2005,,102483.333333333,,,,,
42003,2006,,103650,,,,,
42003,2007,,106725,,,,,
42003,2008,,106791.666666667,,,,,
42003,2009,,107675,14559,,,,
42003,2010,122.958333333333,108866.666666667,12654,,,0.922194414611351,
42003,2011,133.416666666667,106541.666666667,12928,,,0.911189450979492,
42003,2012,133.541666666667,105766.666666667,13954,,,0.922393140699396,
42003,2013,120,108741.666666667,15305,6596.66666666667,7794.33333333333,0.932574789919878,
42003,2014,108.75,113050,15910,6067.25,7265.33333333333,0.936167809624803,1108.41994053886
42003,2015,106.458333333333,118200,17967,5793.33333333333,7039.08333333333,0.940807477945544,1075.77626246571
42003,2016,102.583333333333,126666.666666667,19357,5643.41666666667,6924.33333333333,0.94442752014575,1138.5075209526
42003,2017,96,136033.333333333,19869,4982.08333333333,6211.75,0.947332328105294,1111.60232033157
42003,2018,84.8333333333333,148541.666666667,20626,4181.25,5360.33333333333,0.954810785003039,1160.45056604481
42003,2019,,,,,,,1183.12854451918
42005,1997,,46325,,,,,
42005,1998,,52583.3333333333,,,,,
42005,1999,,54433.3333333333,,,,,
42005,2000,,56325,,,,,
42005,2001,,60550,,,,,
42005,2002,,65325,,,,,
42005,2003,,70400,,,,,
42005,2004,,76683.3333333333,,,,,
42005,2005,,83183.3333333333,,,,,
42005,2006,,88100,,,,,
42005,2007,,90083.3333333333,,,,,
42005,2008,,88650,,,,,
42005,2009,,86275,539,,,,
42005,2010,,84633.3333333333,604,,,,
42005,2011,,81891.6666666667,463,,,,
42005,2012,,81825,505,,,,
42005,2013,,84391.6666666667,587,209.75,242.583333333333,,
42005,2014,,84666.6666666667,596,228.416666666667,269.583333333333,,
42005,2015,,87233.3333333333,631,264.75,304.333333333333,,
42005,2016,,89541.6666666667,675,302.833333333333,350.666666666667,0.917300026860304,
42005,2017,,91516.6666666667,762,288.166666666667,332.25,0.915245560006592,
42005,2018,,95250,745,257.583333333333,304.166666666667,0.914131572234686,
42007,1997,,76158.3333333333,,,,,
42007,1998,,75733.3333333333,,,,,
42007,1999,,75858.3333333333,,,,,
42007,2000,,79141.6666666667,,,,,
42007,2001,,82733.3333333333,,,,,
42007,2002,,87916.6666666667,,,,,
42007,2003,,91891.6666666667,,,,,
42007,2004,,95358.3333333333,,,,,
42007,2005,,101541.666666667,,,,,
42007,2006,,102816.666666667,,,,,
42007,2007,,104825,,,,,
42007,2008,,102966.666666667,,,,,
42007,2009,,102500,,,,,
42007,2010,,102033.333333333,,,,0.923147607803402,
42007,2011,,95758.3333333333,,,,0.906178592508977,
42007,2012,124.25,93625,,,,0.932419733349423,
42007,2013,128.125,102258.333333333,,908.416666666667,1066.66666666667,0.930478540198973,
42007,2014,119.166666666667,109241.666666667,,897.666666666667,1068.33333333333,0.927991195530021,
42007,2015,115.625,112166.666666667,,873.166666666667,1049.75,0.928437827709296,
42007,2016,113.833333333333,116433.333333333,,842.916666666667,1020.16666666667,0.942698670102081,
42007,2017,98.5833333333333,125075,2587,726.666666666667,884.666666666667,0.945030426881791,
42007,2018,95.375,134333.333333333,2932,648.166666666667,805.75,0.945691507117929,
42009,2013,,,,264.583333333333,310.666666666667,,
42009,2014,,,,261.833333333333,300.666666666667,,
42009,2015,,,,263.083333333333,307.25,,
42009,2016,,,,235.833333333333,270.666666666667,,
42009,2017,,,,205.083333333333,239.25,,
42009,2018,,,,190.25,222.5,,
42011,1997,,103191.666666667,,,,,
42011,1998,,101816.666666667,,,,,
42011,1999,,104925,,,,,
42011,2000,,106791.666666667,,,,,
42011,2001,,111150,,,,,
42011,2002,,117291.666666667,,,,,
42011,2003,,126816.666666667,,,,,
42011,2004,,140566.666666667,,,,,
42011,2005,,155591.666666667,,,,,
42011,2006,,174100,,,,,
42011,2007,,178275,,,,,
42011,2008,,172758.333333333,,,,,
42011,2009,,166025,,,,,
42011,2010,140.625,162825,,,,0.929859661962058,
42011,2011,145.125,152583.333333333,,,,0.907875884951166,
42011,2012,146.75,147433.333333333,,,,0.917825779863765,
42011,2013,132.166666666667,148441.666666667,,2030.91666666667,2422.58333333333,0.932539875217165,
42011,2014,130.416666666667,149966.666666667,,2081.58333333333,2470.66666666667,0.934990955264159,
42011,2015,115.833333333333,152291.666666667,,1898.66666666667,2315.16666666667,0.941322254470932,
